rowid,host,label,status,tic,already_present
2238,TIC_258920431,1,pending,258920431,True
2239,TIC_122376177,1,pending,122376177,True
2240,TIC_158986227,1,pending,158986227,True
2241,TIC_63066101,1,pending,63066101,True
2242,TIC_122294261,1,pending,122294261,True
2243,TIC_120688631,1,pending,120688631,True
2244,TIC_164458488,1,pending,164458488,True
2245,TIC_394137592,1,pending,394137592,True
2246,TIC_164786172,1,pending,164786172,True
2247,TIC_272715773,1,pending,272715773,True
2248,TIC_120893436,1,pending,120893436,True
2250,TIC_269119490,1,pending,269119490,True
2251,TIC_186814470,1,pending,186814470,True
2252,TIC_229650439,1,pending,229650439,True
2253,TIC_12611594,1,pending,12611594,True
2254,TIC_387690507,1,pending,387690507,True
2255,TIC_377171980,1,pending,377171980,True
2256,TIC_405344271,1,pending,405344271,True
2257,TIC_273592336,1,pending,273592336,True
2258,TIC_38129680,1,pending,38129680,True
2259,TIC_273043474,1,pending,273043474,True
2260,TIC_120819731,1,pending,120819731,True
2261,TIC_121458707,1,pending,121458707,True
2262,TIC_123129877,1,pending,123129877,True
2263,TIC_293687315,1,pending,293687315,True
2265,TIC_423358488,1,pending,423358488,True
2266,TIC_137121812,1,pending,137121812,True
2267,TIC_219344917,1,pending,219344917,True
2268,TIC_269701147,1,pending,269701147,True
2269,TIC_124235800,1,pending,124235800,True
2270,TIC_459730973,1,pending,459730973,True
2271,TIC_333459486,1,pending,333459486,True
2272,TIC_273592350,1,pending,273592350,True
2273,TIC_158486560,1,pending,158486560,True
2274,TIC_441765914,1,pending,441765914,True
2275,TIC_422334505,1,pending,422334505,True
2276,TIC_123449386,1,pending,123449386,True
2277,TIC_272085033,1,pending,272085033,True
2278,TIC_301289516,1,pending,301289516,True
2279,TIC_278892590,1,pending,278892590,True
2280,TIC_27914290,1,pending,27914290,True
2281,TIC_458494003,1,pending,458494003,True
2282,TIC_123129910,1,pending,123129910,True
2283,TIC_63213622,1,pending,63213622,True
2285,TIC_438702139,1,pending,438702139,True
2286,TIC_48132154,1,pending,48132154,True
2288,TIC_243085377,1,pending,243085377,True
2289,TIC_141488193,1,pending,141488193,True
2290,TIC_53178442,1,pending,53178442,True
2292,TIC_48353358,1,pending,48353358,True
2293,TIC_399953998,1,pending,399953998,True
2294,TIC_137687119,1,pending,137687119,True
2295,TIC_219852882,1,pending,219852882,True
2297,TIC_286896213,1,pending,286896213,True
2298,TIC_158412890,1,pending,158412890,True
2299,TIC_273502299,1,pending,273502299,True
2300,TIC_230183006,1,pending,230183006,True
2301,TIC_455135327,1,pending,455135327,True
2302,TIC_168071263,1,pending,168071263,True
2303,TIC_144068704,1,pending,144068704,True
2304,TIC_299028577,1,pending,299028577,True
2305,TIC_347713631,1,pending,347713631,True
2306,TIC_408137826,1,pending,408137826,True
2307,TIC_164671591,1,pending,164671591,True
2308,TIC_92352620,1,pending,92352620,True
2309,TIC_92352621,1,pending,92352621,True
2310,TIC_122712179,1,pending,122712179,True
2311,TIC_123359347,1,pending,123359347,True
2312,TIC_101011575,1,pending,101011575,True
2313,TIC_158167159,1,pending,158167159,True
2314,TIC_9007224,1,pending,9007224,True
2315,TIC_345034874,1,pending,345034874,True
2316,TIC_122605691,1,pending,122605691,True
2317,TIC_299028607,1,pending,299028607,True
2318,TIC_137638020,1,pending,137638020,True
2319,TIC_240177285,1,pending,240177285,True
2320,TIC_158175366,1,pending,158175366,True
2321,TIC_164671623,1,pending,164671623,True
2322,TIC_121114760,1,pending,121114760,True
2323,TIC_158838923,1,pending,158838923,True
2324,TIC_123490444,1,pending,123490444,True
2325,TIC_164458639,1,pending,164458639,True
2326,TIC_10195089,1,pending,10195089,True
2327,TIC_27914389,1,pending,27914389,True
2328,TIC_288329878,1,pending,288329878,True
2329,TIC_169504920,1,pending,169504920,True
2330,TIC_164728985,1,pending,164728985,True
2331,TIC_121786521,1,pending,121786521,True
2332,TIC_325554331,1,pending,325554331,True
2333,TIC_102068384,1,pending,102068384,True
2334,TIC_120254625,1,pending,120254625,True
2335,TIC_17993892,1,pending,17993892,True
2336,TIC_169078948,1,pending,169078948,True
2337,TIC_122450088,1,pending,122450088,True
2338,TIC_137154728,1,pending,137154728,True
2339,TIC_353988778,1,pending,353988778,True
2340,TIC_271044777,1,pending,271044777,True
2341,TIC_452808876,1,pending,452808876,True
2342,TIC_158625964,1,pending,158625964,True
2343,TIC_367366318,1,pending,367366318,True
2344,TIC_48304302,1,pending,48304302,True
2345,TIC_85266608,1,pending,85266608,True
2346,TIC_123416753,1,pending,123416753,True
2347,TIC_1167538,1,pending,1167538,True
2348,TIC_27644083,1,pending,27644083,True
2349,TIC_138105005,1,pending,138105005,True
2350,TIC_63189173,1,pending,63189173,True
2351,TIC_318042295,1,pending,318042295,True
2353,TIC_452006073,1,pending,452006073,True
2354,TIC_122958010,1,pending,122958010,True
2355,TIC_294301883,1,pending,294301883,True
2356,TIC_158552258,1,pending,158552258,True
2357,TIC_114749636,1,pending,114749636,True
2358,TIC_52121796,1,pending,52121796,True
2360,TIC_270954695,1,pending,270954695,True
2361,TIC_127725774,1,pending,127725774,True
2362,TIC_50712784,1,pending,50712784,True
2363,TIC_393965778,1,pending,393965778,True
2364,TIC_351908051,1,pending,351908051,True
2365,TIC_178155732,1,pending,178155732,True
2366,TIC_138645719,1,pending,138645719,True
2367,TIC_292851928,1,pending,292851928,True
2368,TIC_12906712,1,pending,12906712,True
2369,TIC_164458714,1,pending,164458714,True
2370,TIC_4165850,1,pending,4165850,True
2371,TIC_177115354,1,pending,177115354,True
2372,TIC_243921117,1,pending,243921117,True
2373,TIC_392876254,1,pending,392876254,True
2374,TIC_267669725,1,pending,267669725,True
2375,TIC_741596,1,pending,741596,True
2376,TIC_137556197,1,pending,137556197,True
2377,TIC_408047845,1,pending,408047845,True
2378,TIC_110178537,1,pending,110178537,True
2379,TIC_164557035,1,pending,164557035,True
2380,TIC_138219758,1,pending,138219758,True
2381,TIC_23769326,1,pending,23769326,True
2383,TIC_123490545,1,pending,123490545,True
2384,TIC_268382450,1,pending,268382450,True
2385,TIC_169079027,1,pending,169079027,True
2386,TIC_255930614,1,pending,255930614,True
2387,TIC_408310006,1,pending,408310006,True
2388,TIC_66818296,1,pending,66818296,True
2389,TIC_318836983,1,pending,318836983,True
2390,TIC_158986490,1,pending,158986490,True
2391,TIC_272183546,1,pending,272183546,True
2392,TIC_63000832,1,pending,63000832,True
2393,TIC_159527171,1,pending,159527171,True
2394,TIC_307958020,1,pending,307958020,True
2395,TIC_158839043,1,pending,158839043,True
2396,TIC_121786630,1,pending,121786630,True
2397,TIC_137408775,1,pending,137408775,True
2398,TIC_26751240,1,pending,26751240,True
2399,TIC_98545929,1,pending,98545929,True
2400,TIC_47911178,1,pending,47911178,True
2401,TIC_299798795,1,pending,299798795,True
2402,TIC_159174926,1,pending,159174926,True
2403,TIC_95473936,1,pending,95473936,True
2404,TIC_257241363,1,pending,257241363,True
2405,TIC_164524311,1,pending,164524311,True
2406,TIC_138998040,1,pending,138998040,True
2407,TIC_48419097,1,pending,48419097,True
2408,TIC_457134360,1,pending,457134360,True
2409,TIC_130150682,1,pending,130150682,True
2410,TIC_445837596,1,pending,445837596,True
2411,TIC_159174942,1,pending,159174942,True
2412,TIC_272601375,1,pending,272601375,True
2413,TIC_122450207,1,pending,122450207,True
2414,TIC_194736418,1,pending,194736418,True
2415,TIC_137220387,1,pending,137220387,True
2416,TIC_28234022,1,pending,28234022,True
2418,TIC_120418600,1,pending,120418600,True
2419,TIC_36352297,1,pending,36352297,True
2420,TIC_53498154,1,pending,53498154,True
2421,TIC_114807081,1,pending,114807081,True
2422,TIC_63066410,1,pending,63066410,True
2423,TIC_271970605,1,pending,271970605,True
2425,TIC_77156657,1,pending,77156657,True
2426,TIC_454291762,1,pending,454291762,True
2427,TIC_123408693,1,pending,123408693,True
2428,TIC_1003831,1,pending,1003831,True
2429,TIC_122515768,1,pending,122515768,True
2430,TIC_158486842,1,pending,158486842,True
2431,TIC_417657148,1,pending,417657148,True
2432,TIC_162689341,1,pending,162689341,True
2433,TIC_27914560,1,pending,27914560,True
2434,TIC_138096962,1,pending,138096962,True
2435,TIC_48304460,1,pending,48304460,True
2436,TIC_273379660,1,pending,273379660,True
2437,TIC_433140046,1,pending,433140046,True
2438,TIC_55275863,1,pending,55275863,True
2439,TIC_267989336,1,pending,267989336,True
2440,TIC_440955225,1,pending,440955225,True
2441,TIC_42004825,1,pending,42004825,True
2442,TIC_267399515,1,pending,267399515,True
2443,TIC_470987100,1,pending,470987100,True
2444,TIC_440955228,1,pending,440955228,True
2445,TIC_6893917,1,pending,6893917,True
2446,TIC_158216544,1,pending,158216544,True
2447,TIC_410399074,1,pending,410399074,True
2448,TIC_48353636,1,pending,48353636,True
2449,TIC_349827430,1,pending,349827430,True
2450,TIC_27988327,1,pending,27988327,True
2451,TIC_167342439,1,pending,167342439,True
2452,TIC_158552426,1,pending,158552426,True
2454,TIC_400019820,1,pending,400019820,True
2455,TIC_429035886,1,pending,429035886,True
2456,TIC_28234096,1,pending,28234096,True
2457,TIC_159043952,1,pending,159043952,True
2458,TIC_367858035,1,pending,367858035,True
2459,TIC_121114997,1,pending,121114997,True
2460,TIC_112243062,1,pending,112243062,True
2461,TIC_369021303,1,pending,369021303,True
2462,TIC_343019899,1,pending,343019899,True
2463,TIC_441692540,1,pending,441692540,True
2464,TIC_152449405,1,pending,152449405,True
2465,TIC_118608254,1,pending,118608254,True
2467,TIC_256364928,1,pending,256364928,True
2468,TIC_48419201,1,pending,48419201,True
2469,TIC_53735810,1,pending,53735810,True
2470,TIC_26472830,1,pending,26472830,True
2471,TIC_158216580,1,pending,158216580,True
2472,TIC_98677125,1,pending,98677125,True
2473,TIC_63213956,1,pending,63213956,True
2474,TIC_271970692,1,pending,271970692,True
2475,TIC_251662732,1,pending,251662732,True
2476,TIC_184914317,1,pending,184914317,True
2478,TIC_40292751,1,pending,40292751,True
2479,TIC_269357457,1,pending,269357457,True
2480,TIC_437039505,1,pending,437039505,True
2481,TIC_432247186,1,pending,432247186,True
2482,TIC_158388625,1,pending,158388625,True
2483,TIC_98283926,1,pending,98283926,True
2484,TIC_709015,1,pending,709015,True
2485,TIC_335630746,1,pending,335630746,True
2486,TIC_396562848,1,pending,396562848,True
2487,TIC_63205796,1,pending,63205796,True
2488,TIC_255685030,1,pending,255685030,True
2489,TIC_399954349,1,pending,399954349,True
2490,TIC_123130285,1,pending,123130285,True
2491,TIC_399913391,1,pending,399913391,True
2492,TIC_166646191,1,pending,166646191,True
2493,TIC_268644785,1,pending,268644785,True
2494,TIC_274198958,1,pending,274198958,True
2496,TIC_406950324,1,pending,406950324,True
2497,TIC_137687477,1,pending,137687477,True
2498,TIC_396972464,1,pending,396972464,True
2499,TIC_27529656,1,pending,27529656,True
2500,TIC_298897851,1,pending,298897851,True
2502,TIC_350810559,1,pending,350810559,True
2503,TIC_228217280,1,pending,228217280,True
2504,TIC_137548225,1,pending,137548225,True
2505,TIC_95359428,1,pending,95359428,True
2506,TIC_24940997,1,pending,24940997,True
2507,TIC_98898373,1,pending,98898373,True
2508,TIC_149918151,1,pending,149918151,True
2509,TIC_640381384,1,pending,640381384,True
2510,TIC_49254857,1,pending,49254857,True
2511,TIC_456905162,1,pending,456905162,True
2512,TIC_102076870,1,pending,102076870,True
2513,TIC_464646604,1,pending,464646604,True
2514,TIC_279917005,1,pending,279917005,True
2515,TIC_193032655,1,pending,193032655,True
2516,TIC_123408849,1,pending,123408849,True
2517,TIC_328159699,1,pending,328159699,True
2518,TIC_271774166,1,pending,271774166,True
2519,TIC_146264536,1,pending,146264536,True
2520,TIC_35516889,1,pending,35516889,True
2521,TIC_142381532,1,pending,142381532,True
2522,TIC_158487005,1,pending,158487005,True
2523,TIC_350810590,1,pending,350810590,True
2524,TIC_123408863,1,pending,123408863,True
2525,TIC_347812320,1,pending,347812320,True
2526,TIC_77156829,1,pending,77156829,True
2527,TIC_377909730,1,pending,377909730,True
2528,TIC_158241252,1,pending,158241252,True
2529,TIC_58544613,1,pending,58544613,True
2530,TIC_159379942,1,pending,159379942,True
2531,TIC_198390247,1,pending,198390247,True
2532,TIC_448098793,1,pending,448098793,True
2533,TIC_233435627,1,pending,233435627,True
2534,TIC_26817004,1,pending,26817004,True
2536,TIC_137900524,1,pending,137900524,True
2537,TIC_159781361,1,pending,159781361,True
2538,TIC_122515955,1,pending,122515955,True
2539,TIC_158487028,1,pending,158487028,True
2540,TIC_272601590,1,pending,272601590,True
2541,TIC_137548281,1,pending,137548281,True
2542,TIC_87216634,1,pending,87216634,True
2543,TIC_122597885,1,pending,122597885,True
2544,TIC_298897924,1,pending,298897924,True
2545,TIC_219189765,1,pending,219189765,True
2546,TIC_377909767,1,pending,377909767,True
2547,TIC_164827658,1,pending,164827658,True
2548,TIC_203289099,1,pending,203289099,True
2549,TIC_332558858,1,pending,332558858,True
2550,TIC_369455629,1,pending,369455629,True
2551,TIC_48304653,1,pending,48304653,True
2552,TIC_144503312,1,pending,144503312,True
2553,TIC_201175570,1,pending,201175570,True
2554,TIC_122712595,1,pending,122712595,True
2555,TIC_187273748,1,pending,187273748,True
2556,TIC_432247315,1,pending,432247315,True
2557,TIC_138359318,1,pending,138359318,True
2558,TIC_232567319,1,pending,232567319,True
2559,TIC_63074840,1,pending,63074840,True
2560,TIC_169931288,1,pending,169931288,True
2561,TIC_103633434,1,pending,103633434,True
2562,TIC_47976987,1,pending,47976987,True
2563,TIC_144503325,1,pending,144503325,True
2564,TIC_350810654,1,pending,350810654,True
2565,TIC_180695581,1,pending,180695581,True
2566,TIC_55652896,1,pending,55652896,True
2567,TIC_397595169,1,pending,397595169,True
2568,TIC_121123361,1,pending,121123361,True
2569,TIC_159175206,1,pending,159175206,True
2570,TIC_26751527,1,pending,26751527,True
2571,TIC_264507945,1,pending,264507945,True
2572,TIC_14635562,1,pending,14635562,True
2574,TIC_164557360,1,pending,164557360,True
2576,TIC_388682292,1,pending,388682292,True
2577,TIC_113979956,1,pending,113979956,True
2578,TIC_332534326,1,pending,332534326,True
2579,TIC_63001143,1,pending,63001143,True
2580,TIC_383390264,1,pending,383390264,True
2581,TIC_137892408,1,pending,137892408,True
2582,TIC_366989877,1,pending,366989877,True
2583,TIC_380908091,1,pending,380908091,True
2584,TIC_313709116,1,pending,313709116,True
2585,TIC_183120439,1,pending,183120439,True
2586,TIC_27390527,1,pending,27390527,True
2587,TIC_22221375,1,pending,22221375,True
2588,TIC_47526465,1,pending,47526465,True
2589,TIC_280859200,1,pending,280859200,True
2590,TIC_85242435,1,pending,85242435,True
2591,TIC_158487108,1,pending,158487108,True
2592,TIC_169226822,1,pending,169226822,True
2593,TIC_121729607,1,pending,121729607,True
2594,TIC_26751563,1,pending,26751563,True
2595,TIC_99734092,1,pending,99734092,True
2596,TIC_159642189,1,pending,159642189,True
2597,TIC_268603980,1,pending,268603980,True
2598,TIC_301609547,1,pending,301609547,True
2599,TIC_137548365,1,pending,137548365,True
2600,TIC_410153553,1,pending,410153553,True
2601,TIC_351801933,1,pending,351801933,True
2602,TIC_187273811,1,pending,187273811,True
2603,TIC_177254988,1,pending,177254988,True
2604,TIC_157586003,1,pending,157586003,True
2605,TIC_243200602,1,pending,243200602,True
2606,TIC_122139228,1,pending,122139228,True
2607,TIC_122442334,1,pending,122442334,True
2608,TIC_176869982,1,pending,176869982,True
2609,TIC_248320609,1,pending,248320609,True
2610,TIC_164721250,1,pending,164721250,True
2611,TIC_271348323,1,pending,271348323,True
2612,TIC_120689253,1,pending,120689253,True
2613,TIC_172372582,1,pending,172372582,True
2614,TIC_178819686,1,pending,178819686,True
2615,TIC_201642601,1,pending,201642601,True
2616,TIC_14570090,1,pending,14570090,True
2617,TIC_460984940,1,pending,460984940,True
2618,TIC_264508014,1,pending,264508014,True
2619,TIC_120762990,1,pending,120762990,True
2620,TIC_179032688,1,pending,179032688,True
2621,TIC_123499118,1,pending,123499118,True
2622,TIC_48353902,1,pending,48353902,True
2623,TIC_9155187,1,pending,9155187,True
2624,TIC_14570099,1,pending,14570099,True
2625,TIC_38064757,1,pending,38064757,True
2626,TIC_316830331,1,pending,316830331,True
2627,TIC_270619260,1,pending,270619260,True
2628,TIC_365007485,1,pending,365007485,True
2629,TIC_440701570,1,pending,440701570,True
2630,TIC_407966340,1,pending,407966340,True
2631,TIC_427332229,1,pending,427332229,True
2632,TIC_137155210,1,pending,137155210,True
2633,TIC_347329162,1,pending,347329162,True
2634,TIC_63066763,1,pending,63066763,True
2635,TIC_397587084,1,pending,397587084,True
2636,TIC_271159950,1,pending,271159950,True
2637,TIC_164999822,1,pending,164999822,True
2638,TIC_272282253,1,pending,272282253,True
2639,TIC_137810576,1,pending,137810576,True
2640,TIC_137556626,1,pending,137556626,True
2641,TIC_416281238,1,pending,416281238,True
2642,TIC_147821208,1,pending,147821208,True
2643,TIC_27767452,1,pending,27767452,True
2645,TIC_290493086,1,pending,290493086,True
2646,TIC_903484062,1,pending,903484062,True
2647,TIC_436875934,1,pending,436875934,True
2648,TIC_312545949,1,pending,312545949,True
2649,TIC_14078624,1,pending,14078624,True
2650,TIC_100389539,1,pending,100389539,True
2651,TIC_159642269,1,pending,159642269,True
2652,TIC_393548451,1,pending,393548451,True
2653,TIC_458478250,1,pending,458478250,True
2654,TIC_159019691,1,pending,159019691,True
2655,TIC_139104940,1,pending,139104940,True
2656,TIC_339522221,1,pending,339522221,True
2657,TIC_399954605,1,pending,399954605,True
2658,TIC_436933294,1,pending,436933294,True
2659,TIC_142103211,1,pending,142103211,True
2660,TIC_255480497,1,pending,255480497,True
2661,TIC_14111411,1,pending,14111411,True
2662,TIC_76419763,1,pending,76419763,True
2663,TIC_172954294,1,pending,172954294,True
2664,TIC_22598327,1,pending,22598327,True
2665,TIC_137319097,1,pending,137319097,True
2666,TIC_11023038,1,pending,11023038,True
2667,TIC_137817056,1,pending,137817056,True
2669,TIC_275493574,1,pending,275493574,True
2670,TIC_198562505,1,pending,198562505,True
2671,TIC_122294985,1,pending,122294985,True
2672,TIC_52368076,1,pending,52368076,True
2673,TIC_335590096,1,pending,335590096,True
2674,TIC_70513361,1,pending,70513361,True
2675,TIC_270611154,1,pending,270611154,True
2676,TIC_323687123,1,pending,323687123,True
2677,TIC_164836049,1,pending,164836049,True
2678,TIC_454259409,1,pending,454259409,True
2679,TIC_445903569,1,pending,445903569,True
2680,TIC_123499226,1,pending,123499226,True
2681,TIC_189625051,1,pending,189625051,True
2682,TIC_123417308,1,pending,123417308,True
2683,TIC_198079199,1,pending,198079199,True
2684,TIC_184300256,1,pending,184300256,True
2685,TIC_12514017,1,pending,12514017,True
2686,TIC_279917282,1,pending,279917282,True
2687,TIC_392852196,1,pending,392852196,True
2688,TIC_275575525,1,pending,275575525,True
2689,TIC_452866790,1,pending,452866790,True
2690,TIC_416281317,1,pending,416281317,True
2691,TIC_376353509,1,pending,376353509,True
2692,TIC_106402532,1,pending,106402532,True
2693,TIC_123417316,1,pending,123417316,True
2694,TIC_248853232,1,pending,248853232,True
2696,TIC_231019255,1,pending,231019255,True
2697,TIC_270955259,1,pending,270955259,True
2698,TIC_98669309,1,pending,98669309,True
2699,TIC_379949822,1,pending,379949822,True
2700,TIC_239227652,1,pending,239227652,True
2701,TIC_157266693,1,pending,157266693,True
2702,TIC_26817284,1,pending,26817284,True
2703,TIC_280097543,1,pending,280097543,True
2704,TIC_122450696,1,pending,122450696,True
2706,TIC_437695245,1,pending,437695245,True
2707,TIC_270955277,1,pending,270955277,True
2708,TIC_13349647,1,pending,13349647,True
2709,TIC_159642390,1,pending,159642390,True
2710,TIC_20484888,1,pending,20484888,True
2711,TIC_121598758,1,pending,121598758,True
2712,TIC_268481319,1,pending,268481319,True
2713,TIC_122376998,1,pending,122376998,True
2714,TIC_122442545,1,pending,122442545,True
2715,TIC_318796593,1,pending,318796593,True
2716,TIC_349606708,1,pending,349606708,True
2717,TIC_271971130,1,pending,271971130,True
2718,TIC_175371068,1,pending,175371068,True
2719,TIC_269030207,1,pending,269030207,True
2720,TIC_441422655,1,pending,441422655,True
2721,TIC_437703489,1,pending,437703489,True
2722,TIC_175772482,1,pending,175772482,True
2723,TIC_437310271,1,pending,437310271,True
2724,TIC_268612417,1,pending,268612417,True
2725,TIC_122450762,1,pending,122450762,True
2726,TIC_299029323,1,pending,299029323,True
2727,TIC_209752908,1,pending,209752908,True
2728,TIC_159716174,1,pending,159716174,True
2729,TIC_270521167,1,pending,270521167,True
2731,TIC_143143769,1,pending,143143769,True
2732,TIC_273036122,1,pending,273036122,True
2733,TIC_26547036,1,pending,26547036,True
2734,TIC_49984349,1,pending,49984349,True
2735,TIC_267989857,1,pending,267989857,True
2736,TIC_119862115,1,pending,119862115,True
2737,TIC_257774438,1,pending,257774438,True
2738,TIC_97825640,1,pending,97825640,True
2739,TIC_164828012,1,pending,164828012,True
2740,TIC_123450224,1,pending,123450224,True
2741,TIC_138294130,1,pending,138294130,True
2742,TIC_311407476,1,pending,311407476,True
2743,TIC_164828023,1,pending,164828023,True
2744,TIC_1528696,1,pending,1528696,True
2745,TIC_243962745,1,pending,243962745,True
2746,TIC_138097531,1,pending,138097531,True
2747,TIC_164557694,1,pending,164557694,True
2748,TIC_248075138,1,pending,248075138,True
2749,TIC_338105219,1,pending,338105219,True
2750,TIC_102192004,1,pending,102192004,True
2751,TIC_301880196,1,pending,301880196,True
2752,TIC_388076422,1,pending,388076422,True
2753,TIC_164778883,1,pending,164778883,True
2755,TIC_11613065,1,pending,11613065,True
2756,TIC_439366538,1,pending,439366538,True
2757,TIC_299217801,1,pending,299217801,True
2758,TIC_94892940,1,pending,94892940,True
2759,TIC_121795464,1,pending,121795464,True
2760,TIC_49427341,1,pending,49427341,True
2761,TIC_351056774,1,pending,351056774,True
2762,TIC_308073360,1,pending,308073360,True
2763,TIC_122451550,1,pending,122451550,True
2765,TIC_151483286,1,pending,151483286,True
2766,TIC_121123737,1,pending,121123737,True
2767,TIC_148673433,1,pending,148673433,True
2768,TIC_450491293,1,pending,450491293,True
2769,TIC_137212833,1,pending,137212833,True
2770,TIC_137089954,1,pending,137089954,True
2771,TIC_402314147,1,pending,402314147,True
2772,TIC_268301217,1,pending,268301217,True
2773,TIC_416265126,1,pending,416265126,True
2775,TIC_268612521,1,pending,268612521,True
2777,TIC_185062313,1,pending,185062313,True
2778,TIC_272839596,1,pending,272839596,True
2779,TIC_201266092,1,pending,201266092,True
2780,TIC_268604331,1,pending,268604331,True
2781,TIC_121467823,1,pending,121467823,True
2782,TIC_400806831,1,pending,400806831,True
2783,TIC_48354224,1,pending,48354224,True
2784,TIC_146322354,1,pending,146322354,True
2785,TIC_114299824,1,pending,114299824,True
2786,TIC_268604336,1,pending,268604336,True
2787,TIC_292607437,1,pending,292607437,True
2788,TIC_82604982,1,pending,82604982,True
2789,TIC_272716728,1,pending,272716728,True
2790,TIC_37770169,1,pending,37770169,True
2791,TIC_127382459,1,pending,127382459,True
2792,TIC_156103616,1,pending,156103616,True
2793,TIC_61125572,1,pending,61125572,True
2794,TIC_247985094,1,pending,247985094,True
2795,TIC_273773509,1,pending,273773509,True
2796,TIC_47977416,1,pending,47977416,True
2797,TIC_270611401,1,pending,270611401,True
2798,TIC_14160842,1,pending,14160842,True
2799,TIC_290034635,1,pending,290034635,True
2800,TIC_439456714,1,pending,439456714,True
2801,TIC_137089993,1,pending,137089993,True
2802,TIC_92566472,1,pending,92566472,True
2803,TIC_230061010,1,pending,230061010,True
2804,TIC_159396818,1,pending,159396818,True
2805,TIC_399119319,1,pending,399119319,True
2806,TIC_281408474,1,pending,281408474,True
2807,TIC_225317852,1,pending,225317852,True
2808,TIC_122065885,1,pending,122065885,True
2809,TIC_137409501,1,pending,137409501,True
2811,TIC_389018596,1,pending,389018596,True
2812,TIC_380589029,1,pending,380589029,True
2813,TIC_299217895,1,pending,299217895,True
2814,TIC_130634730,1,pending,130634730,True
2815,TIC_12973036,1,pending,12973036,True
2816,TIC_390001646,1,pending,390001646,True
2817,TIC_207492082,1,pending,207492082,True
2818,TIC_159511543,1,pending,159511543,True
2819,TIC_420779000,1,pending,420779000,True
2820,TIC_123409401,1,pending,123409401,True
2821,TIC_26538999,1,pending,26538999,True
2822,TIC_350811132,1,pending,350811132,True
2823,TIC_63009789,1,pending,63009789,True
2824,TIC_405337087,1,pending,405337087,True
2825,TIC_27988995,1,pending,27988995,True
2826,TIC_8918021,1,pending,8918021,True
2827,TIC_197792776,1,pending,197792776,True
2828,TIC_62903306,1,pending,62903306,True
2830,TIC_24294415,1,pending,24294415,True
2831,TIC_158626833,1,pending,158626833,True
2832,TIC_82605074,1,pending,82605074,True
2833,TIC_158274583,1,pending,158274583,True
2834,TIC_410407964,1,pending,410407964,True
2835,TIC_23270430,1,pending,23270430,True
2836,TIC_158987296,1,pending,158987296,True
2837,TIC_158839841,1,pending,158839841,True
2838,TIC_206541859,1,pending,206541859,True
2839,TIC_242988068,1,pending,242988068,True
2840,TIC_363549734,1,pending,363549734,True
2841,TIC_296739893,1,pending,296739893,True
2842,TIC_108155949,1,pending,108155949,True
2843,TIC_180655149,1,pending,180655149,True
2844,TIC_416117806,1,pending,416117806,True
2845,TIC_267572272,1,pending,267572272,True
2847,TIC_179582003,1,pending,179582003,True
2848,TIC_171971636,1,pending,171971636,True
2849,TIC_299160628,1,pending,299160628,True
2850,TIC_268932150,1,pending,268932150,True
2851,TIC_301610040,1,pending,301610040,True
2852,TIC_237188153,1,pending,237188153,True
2853,TIC_270857274,1,pending,270857274,True
2854,TIC_158725179,1,pending,158725179,True
2855,TIC_122713147,1,pending,122713147,True
2856,TIC_299217986,1,pending,299217986,True
2857,TIC_397022282,1,pending,397022282,True
2858,TIC_8967242,1,pending,8967242,True
2859,TIC_171029578,1,pending,171029578,True
2860,TIC_270857293,1,pending,270857293,True
2861,TIC_2470992,1,pending,2470992,True
2863,TIC_7623762,1,pending,7623762,True
2864,TIC_15692883,1,pending,15692883,True
2865,TIC_234501204,1,pending,234501204,True
2866,TIC_364074068,1,pending,364074068,True
2867,TIC_138433618,1,pending,138433618,True
2868,TIC_28357724,1,pending,28357724,True
2869,TIC_408261725,1,pending,408261725,True
2870,TIC_164721759,1,pending,164721759,True
2871,TIC_306648160,1,pending,306648160,True
2872,TIC_270521439,1,pending,270521439,True
2874,TIC_120763491,1,pending,120763491,True
2875,TIC_857186,1,pending,857186,True
2876,TIC_52204645,1,pending,52204645,True
2877,TIC_270701667,1,pending,270701667,True
2879,TIC_422679659,1,pending,422679659,True
2880,TIC_299799658,1,pending,299799658,True
2881,TIC_49845357,1,pending,49845357,True
2882,TIC_279917678,1,pending,279917678,True
2883,TIC_80417903,1,pending,80417903,True
2884,TIC_158487658,1,pending,158487658,True
2885,TIC_273036401,1,pending,273036401,True
2886,TIC_63206513,1,pending,63206513,True
2887,TIC_271881331,1,pending,271881331,True
2888,TIC_137892978,1,pending,137892978,True
2889,TIC_137483383,1,pending,137483383,True
2890,TIC_138097784,1,pending,138097784,True
2891,TIC_181949561,1,pending,181949561,True
2892,TIC_332657786,1,pending,332657786,True
2893,TIC_63214717,1,pending,63214717,True
2894,TIC_121214078,1,pending,121214078,True
2895,TIC_277869696,1,pending,277869696,True
2896,TIC_405501056,1,pending,405501056,True
2897,TIC_233075841,1,pending,233075841,True
2898,TIC_147977348,1,pending,147977348,True
2899,TIC_268924036,1,pending,268924036,True
2900,TIC_129979528,1,pending,129979528,True
2901,TIC_468989066,1,pending,468989066,True
2902,TIC_239309962,1,pending,239309962,True
2903,TIC_184554636,1,pending,184554636,True
2904,TIC_270611599,1,pending,270611599,True
2905,TIC_269333648,1,pending,269333648,True
2906,TIC_91051152,1,pending,91051152,True
